code,season,round,fixture_id,team,pos,opponent,was_home,kickoff,minutes,starts,points,goals,assists,clean_sheets,goals_conceded,own_goals,pens_saved,pens_missed,xg,xa,xgc,defcon,bps,bonus,saves,yellow,red,threat,creativity,influence,price,selected
229164,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1539
231899,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,4505
232457,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,4850
232571,2026/27,1,5,SUN,GKP,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,18557
240514,2026/27,1,5,IPS,GKP,SUN,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.0,0.66,0,12,0,2,0,0,0.0,0.0,0.0,45,57252
241117,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,430
434399,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.29,1.8,8,9,0,0,0,0,0.0,0.0,0.0,45,43515
437505,2026/27,1,5,SUN,FWD,IPS,0,2026-08-22T14:00:00Z,23,0,1,0,0,0,1,0,0,0,0.0,0.0,0.1,0,3,0,0,0,0,0.0,0.0,0.0,55,90196
441264,2026/27,1,5,SUN,FWD,IPS,0,2026-08-22T14:00:00Z,66,1,2,0,0,0,1,0,0,0,0.3,0.0,1.69,0,1,0,0,0,0,0.0,0.0,0.0,60,1279847
442967,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,79,1,2,0,0,0,1,0,0,0,0.61,0.0,0.63,9,7,0,0,0,0,0.0,0.0,0.0,55,37656
443261,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,19,0,7,1,0,0,0,0,0,0,0.1,0.0,0.03,2,27,1,0,0,0,0.0,0.0,0.0,55,24135
449429,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.0,0.66,7,12,0,0,0,0,0.0,0.0,0.0,40,134129
455084,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.01,0.66,7,10,0,0,0,0,0.0,0.0,0.0,40,479363
461199,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,801
461587,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,24,0,1,0,0,0,0,0,0,0,0.0,0.0,0.03,3,4,0,0,0,0,0.0,0.0,0.0,45,130440
462387,2026/27,1,5,IPS,FWD,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,13332
474120,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,70,1,5,0,1,0,1,0,0,0,0.23,0.31,0.63,8,24,0,0,0,0,0.0,0.0,0.0,55,24595
477547,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,6220
481624,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,14821
484420,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,79,1,2,0,0,0,1,0,0,0,0.0,0.03,1.69,2,13,0,0,0,0,0.0,0.0,0.0,60,942702
487676,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,79,1,2,0,0,0,1,0,0,0,0.04,0.27,1.69,4,14,0,0,0,0,0.0,0.0,0.0,45,641436
498016,2026/27,1,5,SUN,GKP,IPS,0,2026-08-22T14:00:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.0,1.8,0,7,0,1,0,0,0.0,0.0,0.0,50,397315
501390,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,79,1,4,0,0,0,1,0,0,0,0.03,0.03,0.63,12,26,0,0,0,0,0.0,0.0,0.0,50,11544
515046,2026/27,1,5,SUN,GKP,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,8630
519634,2026/27,1,5,SUN,DEF,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,941
524180,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,0
531442,2026/27,1,5,IPS,MID,SUN,1,2026-08-22T14:00:00Z,65,1,2,0,0,0,1,0,0,0,0.0,0.41,0.63,7,22,0,0,0,0,0.0,0.0,0.0,55,21235
535818,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,9551
536661,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,58,1,5,1,0,0,1,0,0,0,0.15,0.01,1.66,7,23,0,0,1,0,0.0,0.0,0.0,50,5260
543968,2026/27,1,5,IPS,FWD,SUN,1,2026-08-22T14:00:00Z,65,1,9,1,0,0,1,0,0,0,0.82,0.06,0.63,3,41,3,0,0,0,0.0,0.0,0.0,55,33590
546600,2026/27,1,5,IPS,GKP,SUN,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,3509
547027,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,10,0,1,0,0,0,1,0,0,0,0.03,0.0,0.1,0,3,0,0,0,0,0.0,0.0,0.0,55,6286
549912,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,31,0,1,0,0,0,1,0,0,0,0.0,0.0,0.14,2,1,0,0,0,0,0.0,0.0,0.0,55,20822
554197,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,10,0,1,0,0,0,1,0,0,0,0.0,0.0,0.1,1,3,0,0,0,0,0.0,0.0,0.0,50,6214
557012,2026/27,1,5,IPS,FWD,SUN,1,2026-08-22T14:00:00Z,10,0,1,0,0,0,0,0,0,0,0.0,0.0,0.03,0,3,0,0,0,0,0.0,0.0,0.0,45,199675
572584,2026/27,1,5,IPS,DEF,SUN,1,2026-08-22T14:00:00Z,10,0,1,0,0,0,0,0,0,0,0.0,0.0,0.03,2,4,0,0,0,0,0.0,0.0,0.0,40,86218
577669,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,90,1,2,0,0,0,2,0,0,0,0.06,0.03,1.8,2,18,0,0,0,0,0.0,0.0,0.0,50,32634
699989,2026/27,1,5,SUN,MID,IPS,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,501
60689,2026/27,1,6,NFO,FWD,LEE,1,2026-08-22T14:00:00Z,28,0,1,0,0,0,1,0,0,0,0.12,0.01,0.22,1,3,0,0,0,0,0.0,0.0,0.0,60,159951
85633,2026/27,1,6,NFO,GKP,LEE,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.0,0.47,0,11,0,2,0,0,0.0,0.0,0.0,50,140711
153682,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,65,1,3,0,0,1,0,0,0,0,0.0,0.02,0.53,2,8,0,0,0,0,0.0,0.0,0.0,65,577649
159506,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,73,1,5,0,0,1,0,0,0,0,0.04,0.17,0.34,2,24,0,0,1,0,0.0,0.0,0.0,45,328883
173774,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,1842
174594,2026/27,1,6,LEE,FWD,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,53564
177815,2026/27,1,6,LEE,FWD,NFO,0,2026-08-22T14:00:00Z,90,1,1,0,0,1,0,0,0,0,0.13,0.0,0.66,2,-2,0,0,1,0,0.0,0.0,0.0,60,2823371
180135,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.07,0,3,0,0,0,0,0.0,0.0,0.0,50,12582
199598,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,90,1,5,0,0,1,0,0,0,0,0.0,0.04,0.66,13,18,0,0,0,0,0.0,0.0,0.0,55,132659
200617,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,11272
201595,2026/27,1,6,LEE,GKP,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,52897
204561,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,16,0,1,0,0,0,1,0,0,0,0.0,0.0,0.13,1,3,0,0,0,0,0.0,0.0,0.0,50,10065
204822,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,23191
204968,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,177323
209046,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,23579
210462,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.03,0.01,0.47,6,10,0,0,0,0,0.0,0.0,0.0,50,100536
214225,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,90,1,6,0,0,1,0,0,0,0,0.03,0.06,0.66,7,21,0,0,0,0,0.0,0.0,0.0,45,330772
215136,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.02,0.47,6,13,0,0,0,0,0.0,0.0,0.0,50,924685
220627,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,90,1,10,0,0,1,0,0,0,0,0.0,0.01,0.66,12,28,2,0,0,0,0.0,0.0,0.0,45,52732
221389,2026/27,1,6,NFO,GKP,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,5970
221399,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,135
222531,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.13,0.06,0.47,3,10,0,0,0,0,0.0,0.0,0.0,80,1039647
226182,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,90,1,6,0,0,1,0,0,0,0,0.0,0.0,0.66,3,24,0,0,0,0,0.0,0.0,0.0,45,45674
227444,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.11,0.02,0.47,7,4,0,0,0,0,0.0,0.0,0.0,55,173511
235826,2026/27,1,6,LEE,FWD,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,17239
243526,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,5099
248056,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,23052
250199,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,7576
427637,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,81,1,3,0,0,1,0,0,0,0,0.01,0.01,0.58,7,16,0,0,0,0,0.0,0.0,0.0,55,87156
428971,2026/27,1,6,NFO,GKP,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,5245
432714,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,73,1,3,0,0,1,0,0,0,0,0.0,0.16,0.34,8,18,0,0,0,0,0.0,0.0,0.0,55,3147
432720,2026/27,1,6,LEE,GKP,NFO,0,2026-08-22T14:00:00Z,90,1,9,0,0,1,0,0,0,0,0.0,0.0,0.66,0,28,2,3,0,0,0.0,0.0,0.0,50,265439
434752,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,90,1,10,0,0,1,0,0,0,0,0.11,0.0,0.66,12,28,2,0,0,0,0.0,0.0,0.0,50,27043
435997,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,24,0,1,0,0,0,0,0,0,0,0.0,0.16,0.13,5,10,0,0,0,0,0.0,0.0,0.0,60,45369
437738,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,512
456512,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,61,1,3,0,0,1,0,0,0,0,0.0,0.0,0.25,3,5,0,0,0,0,0.0,0.0,0.0,55,39539
465680,2026/27,1,6,NFO,FWD,LEE,1,2026-08-22T14:00:00Z,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,55,4138
466525,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,90,1,13,1,0,1,0,0,0,0,0.1,0.05,0.66,16,37,3,0,0,0,0.0,0.0,0.0,60,80326
470315,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,16,0,1,0,0,0,1,0,0,0,0.0,0.0,0.13,0,-2,0,0,0,0,0.0,0.0,0.0,45,2322
476887,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,1373
482973,2026/27,1,6,NFO,FWD,LEE,1,2026-08-22T14:00:00Z,90,1,2,0,0,0,1,0,0,0,0.22,0.02,0.47,3,8,0,0,0,0,0.0,0.0,0.0,60,389784
485047,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,4345
486520,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,461
492859,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,2172
500151,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,209
503301,2026/27,1,6,NFO,MID,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,15797
522047,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,90,1,6,0,0,1,0,0,0,0,0.09,0.0,0.66,7,25,0,0,0,0,0.0,0.0,0.0,50,306283
538638,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,18342
549067,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,23851
565297,2026/27,1,6,LEE,FWD,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,5936
568420,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,67092
575458,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,90,1,1,0,0,0,1,0,0,0,0.0,0.0,0.47,8,5,0,0,1,0,0.0,0.0,0.0,45,19663
575476,2026/27,1,6,NFO,DEF,LEE,1,2026-08-22T14:00:00Z,90,1,4,0,0,0,1,0,0,0,0.0,0.28,0.47,14,15,0,0,0,0,0.0,0.0,0.0,55,134909
592740,2026/27,1,6,LEE,MID,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,0
643970,2026/27,1,6,LEE,DEF,NFO,0,2026-08-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,0
49262,2026/27,1,7,BHA,GKP,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,369830
60307,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,90,1,2,0,0,1,0,0,0,0,0.0,0.27,0.29,5,18,0,0,1,0,0.0,0.0,0.0,55,1308033
72147,2026/27,1,7,AVL,GKP,BHA,0,2026-08-23T13:00:00Z,90,1,1,0,0,0,4,0,0,0,0.0,0.0,3.77,0,1,0,3,0,0,0.0,0.0,0.0,45,10183
83299,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,90,1,6,0,0,1,0,0,0,0,0.0,0.04,0.29,2,24,0,0,0,0,0.0,0.0,0.0,45,88762
88894,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,73,1,2,0,0,0,4,0,0,0,0.1,0.02,3.55,1,11,0,0,0,0,0.0,0.0,0.0,50,20508
98980,2026/27,1,7,AVL,GKP,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,388040
101188,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,13780
122806,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,81,1,1,0,0,0,4,0,0,0,0.04,0.01,3.62,6,8,0,0,1,0,0.0,0.0,0.0,55,290994
149484,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,16,0,1,0,0,0,0,0,0,0,0.0,0.0,0.22,1,5,0,0,0,0,0.0,0.0,0.0,45,29034
173879,2026/27,1,7,AVL,FWD,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,11764
178301,2026/27,1,7,AVL,FWD,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,80,898121
184667,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,90,1,-2,0,0,0,4,1,0,0,0.0,0.0,3.77,3,-13,0,0,0,0,0.0,0.0,0.0,45,24630
195546,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,85,1,2,0,0,0,4,0,0,0,0.13,0.09,3.62,7,4,0,0,0,0,0.0,0.0,0.0,60,120830
199796,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,90,1,-1,0,0,0,4,0,0,0,0.0,0.0,3.77,7,-8,0,0,1,0,0.0,0.0,0.0,45,789072
204120,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,90,1,6,0,0,1,0,0,0,0,0.0,0.04,0.29,6,29,0,0,0,0,0.0,0.0,0.0,45,19109
215711,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,12940
219249,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,8249
222694,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,19933
223434,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,7195
226944,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,90,1,2,0,0,0,4,0,0,0,0.0,0.0,3.77,7,9,0,0,0,0,0.0,0.0,0.0,50,31172
231416,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,265528
244954,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,73,1,0,0,0,0,4,0,0,0,0.0,0.0,3.55,5,-14,0,0,0,0,0.0,0.0,0.0,45,38472
433969,2026/27,1,7,AVL,GKP,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,61739
441302,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,81,1,0,0,0,0,4,0,0,0,0.03,0.0,3.62,9,-9,0,0,0,0,0.0,0.0,0.0,45,71952
448089,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,39,1,-2,0,0,0,4,0,0,0,0.0,0.01,2.58,7,-2,0,0,0,1,0.0,0.0,0.0,55,6573
449871,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,2081
451340,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,4360
451490,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,26,0,1,0,0,0,0,0,0,0,0.12,0.0,0.1,4,7,0,0,0,0,0.0,0.0,0.0,45,2148
454490,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,3997
463067,2026/27,1,7,BHA,FWD,AVL,1,2026-08-23T13:00:00Z,90,1,5,0,1,1,0,0,0,0,0.08,0.44,0.29,7,22,0,0,0,0,0.0,0.0,0.0,55,78765
465730,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,77,1,17,1,1,1,0,0,0,0,1.47,0.21,0.29,4,46,2,0,0,0,0.0,0.0,0.0,45,151636
467779,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,77,1,7,0,0,1,0,0,0,0,0.09,0.05,0.29,8,32,1,0,0,0,0.0,0.0,0.0,50,22925
469247,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,394
487117,2026/27,1,7,BHA,FWD,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,2877
487992,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.14,2,3,0,0,0,0,0.0,0.0,0.0,45,7884
489639,2026/27,1,7,BHA,GKP,AVL,1,2026-08-23T13:00:00Z,90,1,6,0,0,1,0,0,0,0,0.0,0.0,0.29,0,25,0,0,0,0,0.0,0.0,0.0,45,1987586
493105,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0.14,0,2,0,0,0,0,0.0,0.0,0.0,60,54802
509416,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,63,1,2,0,0,1,0,0,0,0,0.11,0.03,0.19,4,8,0,0,1,0,0.0,0.0,0.0,55,61091
514254,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,85,1,6,0,1,1,0,0,0,0,0.18,0.48,0.29,6,27,0,0,0,0,0.0,0.0,0.0,50,355972
515597,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,16,0,1,0,0,0,0,0,0,0,0.0,0.0,0.22,1,3,0,0,0,0,0.0,0.0,0.0,50,5822
532529,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,63,1,16,2,0,1,0,0,0,0,1.41,0.02,0.19,3,54,3,0,0,0,0.0,0.0,0.0,60,39219
535301,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,17798
536916,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,528
